month,pushes,actor,actor_attributes_location
5/1/2014,17,dholm,Sweden
5/1/2014,1,futoase,Japan
5/1/2014,2,Insanity133,New Zealand
5/1/2014,3,godfat,Taiwan
5/1/2014,2,vhuber,Strasbourg
5/1/2014,8,mnaberez,"San Francisco, CA"
5/1/2014,1,scoopr,Finland
5/1/2014,1,orteipid,"Philadelphia, Pennsylvania, USA"
5/1/2014,2,sigma,"San Jose, CA, USA"
5/1/2014,1,metadave,Buffalo
5/1/2014,3,enderson,"Arapiraca, AL, Brazil"
5/1/2014,3,mathiasbynens,Belgium
5/1/2014,5,martinploeger,"Hannover, Germany"
5/1/2014,5,pje,Seattle
5/1/2014,1,catap,RU
5/1/2014,3,joeploijens,"Maastricht, Netherlands"
5/1/2014,3,chadcatlett,"Austin, TX"
5/1/2014,11,fanquake,Australia
5/1/2014,4,clemensg,"Innsbruck, Austria"
5/1/2014,2,mnunberg,"Reno, NV, USA"
5/1/2014,2,cjheath,Melbourne Australia
5/1/2014,30,deftsp,China
5/1/2014,1,chrisnorman7,UK
5/1/2014,1,nougad,Berlin
5/1/2014,1,acgetchell,Davis
5/1/2014,1,bfontaine,"Paris, France"
5/1/2014,4,jaimeMF,Spain
5/1/2014,21,sakra,"Linz, Austria"
5/1/2014,5,dorentus,"Shanghai, China"
5/1/2014,172,AsherBond,San Francisco
5/1/2014,3,luismarques,"Lisbon, Portugal"
5/1/2014,699,BrewTestBot,Positive Park Data Centre
5/1/2014,1,kou,"Tokyo, Japan"
5/1/2014,2,bobbyburden,"Chattanooga, TN"
5/1/2014,1,cristobal,Norway
5/1/2014,3,apriendeau,"Denver, CO"
5/1/2014,1,slyphon,New York
5/1/2014,1,ephesus,"Tokyo, Japan"
5/1/2014,2,josevalim,"Krak��w, Poland"
5/1/2014,17,mistydemeo,"Vancouver, BC"
5/1/2014,1,mattes,Germany
5/1/2014,1,hollie,Belgium
5/1/2014,1,mattbailey,"Liberty Lake, WA"
5/1/2014,19,chrmoritz,"Dresden, Germany"
5/1/2014,7,xu-cheng,"Wuhan, China"
5/1/2014,7,davidfokkema,"Amsterdam, The Netherlands"
5/1/2014,2,thomasjo,"Troms��, Norway"
5/1/2014,3,zeckalpha,"Minneapolis, MN"
5/1/2014,2,filcab,"San Mateo, CA"
5/1/2014,2,zacstewart,"Atlanta, GA"
5/1/2014,1,ntamas,"Molde, Norway"
5/1/2014,3,adunning,"Toronto, ON, Canada"
5/1/2014,3,industrie13,"Leipzig, Germany"
5/1/2014,3,metabr,"Minsk, Belarus"
5/1/2014,2,AtnNn,"Montreal, QC"
5/1/2014,1,wsargent,San Francisco
5/1/2014,1,lra,"New York, NY"
5/1/2014,8,gadomski,"Lafayette, CO"
5/1/2014,6,MartinDelille,"Lyon, France"
5/1/2014,1,danieletorelli,Italy
5/1/2014,1,clarkema,"Hull, England"
5/1/2014,3,ghyde,"Provo, UT"
5/1/2014,3,giffels,Karlsruhe
5/1/2014,3,dlo,"Austin, TX"
5/1/2014,3,ingmarv,"Ghent, Belgium"
5/1/2014,1,aik099,"Riga, Latvia"
5/1/2014,3,sergeyk,"San Francisco, CA"
5/1/2014,1,stianeikeland,"Bergen, Norway"
5/1/2014,453,jacknagel,"Fargo, ND"
5/1/2014,2,sferik,Berlin
5/1/2014,1,shansen,"Dublin, Ireland"
5/1/2014,6,jwilkins,"San Francisco, CA"
5/1/2014,4,TheAlphaNerd,"Stanford, California"
5/1/2014,4,dcousineau,"New York, NY"
5/1/2014,1,dkinzer,Philadelphia
5/1/2014,2,aforsythe,"Hollywood, CA"
5/1/2014,13,cbenhagen,Switzerland
5/1/2014,423,adamv,"Issaquah, WA"
5/1/2014,46,Noctem,Utah
5/1/2014,2,gbehrmann,Copenhagen
5/1/2014,2,fceller,Cologne
5/1/2014,4,cwebberOps,"Wildomar, CA"
5/1/2014,2,lvillani,"Florence, Italy"
5/1/2014,1,PvmHD,"Woodland hills, California."
5/1/2014,2,gadomski,"Boulder, CO"
5/1/2014,12,blmarket,"Seoul, Korea"
5/1/2014,1,jpmckinney,"Montreal, Quebec, Canada"
5/1/2014,1,joshleaves,"Paris, FR"
5/1/2014,1,grozen,Israel
5/1/2014,1,liangqi,"Oslo, Norway"
5/1/2014,2,ktheory,NYC
5/1/2014,8,dch,"Vienna, Austria"
5/1/2014,1,h12o,Tokyo Japan
5/1/2014,2,redmar,"Zoetermeer, Netherlands"
5/1/2014,2,wilmoore,Colorado
5/1/2014,6,henry0312,Japan
5/1/2014,1,oranwood,China Beijing
5/1/2014,1,jbergstroem,"Sydney, Australia"
5/1/2014,1,shelhamer,"Berkeley, CA, USA"
5/1/2014,1,philacs,"Pittsburgh, PA"
5/1/2014,1,oerdnj,Czech Republic
5/1/2014,9,cosmo0920,Japan
5/1/2014,1,racingmars,"Hillsboro, Oregon, USA"
5/1/2014,1,gawbul,United Kingdom
5/1/2014,2,gstark,"Saint Petersburg, FL"
5/1/2014,1,evert,Earth
5/1/2014,8,timgaleckas,"Chicago, IL"
5/1/2014,1,carlhoerberg,Sweden
5/1/2014,1,cbeer,"Palo Alto, CA"
5/1/2014,2,bdotdub,"New York, NY"
5/1/2014,1,flyingmutant,"St.-Petersburg, Russia"
5/1/2014,1,niklasl,Sweden
5/1/2014,3,k001,Zapopan
5/1/2014,8,dakcarto,"Black Hills, South Dakota"
5/1/2014,5,joshbode,Melbourne
5/1/2014,1,hnakamur,"Osaka, Japan"
5/1/2014,1,petere,Pennsylvania
5/1/2014,4,jayzes,Colorado
5/1/2014,1,thiagocaiubi,"Florian��polis, SC - Brazil"
5/1/2014,3,arinto,"Singapore, Singapore"
5/1/2014,1,havenwood,"Topanga, California"
5/1/2014,1,alex,San Francisco
5/1/2014,6,KonstantinKuklin,Moscow
5/1/2014,5,g--n,San Francisco
5/1/2014,1,edporras,"Brooklyn, NY"
5/1/2014,4,damirv,Netherlands
5/1/2014,1,eMxyzptlk,"Sunnyvale, CA"
5/1/2014,1,dbrock,Europe
5/1/2014,1,nevets801,United States
5/1/2014,3,kennwilson,"Portland, Oregon"
5/1/2014,7,crahan,Belgium
5/1/2014,4,hjhart,"San Francisco, CA"
5/1/2014,1,sideshowcoder,Munich
5/1/2014,5,shantanusharma,New York
5/1/2014,5,kaimys,M��nchen
5/1/2014,4,kfix,"Phoenix, AZ"
5/1/2014,3,haraldF,"Berlin, Germany"
5/1/2014,2,nickhutchinson,London
5/1/2014,2,jingweno,Vancouver
5/1/2014,3,jf,"Singapore, Singapore"
5/1/2014,2,justjoheinz,Hamburg
5/1/2014,2,cbcunc,"Carrboro, NC"
5/1/2014,2,jonmorehouse,Los Angeles
5/1/2014,1,gregkare,"Berlin, DE"
5/1/2014,1,kylebgorman,"Portland, OR"
5/1/2014,2,dplarson,California
5/1/2014,2,konqui,"CH, Andwil SG"
5/1/2014,1,kovrov,"San Francisco Bay Area, CA"
5/1/2014,3,Cofyc,"Shanghai, China"
5/1/2014,4,XenoPhex,San Francisco
5/1/2014,1,ajacobson,"Mashpee, MA"
5/1/2014,1,eddiezane,Rutgers University
5/1/2014,1,tekwiz,"Americus, GA"
5/1/2014,16,nebhale,United Kingdom
5/1/2014,1,isbadawi,"Montreal, QC, Canada"
5/1/2014,1,yanniks,Germany
5/1/2014,1,jjeising,Germany
5/1/2014,2,toddboom,"New York City, NY"
5/1/2014,3,3Hren,Moscow
5/1/2014,1,vicamo,"Taipei, Taiwan"
5/1/2014,2,zarvox,"Palo Alto, CA"
5/1/2014,3,xiujunma,"Dalian, Liaoning, China"
5/1/2014,1,javburg,"Johannesburg, South Africa"
5/1/2014,3,colindean,"Pittsburgh, PA, USA"
5/1/2014,23,tareqak,Canada
5/1/2014,1,michaKFromParis,Bali
5/1/2014,1,PaulCapestany,San Francisco
5/1/2014,2,markcornick,"Greenbelt, MD"
5/1/2014,1,slindberg,"Portland, OR"
5/1/2014,2,alexeymuranov,Toulouse
5/1/2014,2,oinume,Tokyo
5/1/2014,2,fly,Linodia
5/1/2014,1,riobard,Canada
5/1/2014,4,rfmge,"Ottawa, Canada"
5/1/2014,1,wkirschbaum,Cape Town
5/1/2014,5,bayandin,"Russia, Moscow | Novosibirsk"
5/1/2014,3,lembacon,"Beijing, China"
5/1/2014,6,singingwolfboy,"Massachusetts, USA"
5/1/2014,1,robsonpeixoto,"Salvador, Bahia, Brasil"
5/1/2014,1,gtothesquare,"Stockholm, Sweden"
5/1/2014,1,callumgare,Australia
5/1/2014,2,teslamint,"Seoul, Republic of Korea"
5/1/2014,1,sorah,"Tokyo, Japan"
5/1/2014,1,mus0u,USA
5/1/2014,2,atweiden,"Portland, OR"
5/1/2014,1,bcomnes,"Portland, OR"
5/1/2014,4,bors-ltd,Rouen
5/1/2014,1,emonti,San Francisco
5/1/2014,1,praseodym,"Delft, Netherlands"
5/1/2014,1,jsjohnst,New York City
5/1/2014,3,dfl,"San Francisco, CA USA"
5/1/2014,1,sdorra,"Germany, Hildesheim"
5/1/2014,2,aguynamedryan,"Thousand Oaks, CA"
5/1/2014,4,nijikon,"Cracow, Poland"
5/1/2014,1,thpham,"Lausanne, Switzerland"
5/1/2014,4,jou,"Kreuzlingen, Switzerland"
5/1/2014,2,davidcelis,"Portland, OR"
5/1/2014,1,juanpaco,"Orem, UT"
5/1/2014,40,mikemcquaid,"Edinburgh, Scotland"
5/1/2014,1,gin0606,"Saitama, Japan"
5/1/2014,3,flazz,"Austin, TX"
5/1/2014,4,asparagui,"Jefferson City, MO"
5/1/2014,4,DennisOSRM,"Everywhere, virtually"
5/1/2014,2,sjackman,"Vancouver, Canada"
5/1/2014,3,greis,Brazil
5/1/2014,2,dnedev,Amsterdam
5/1/2014,2,kud,"Paris, France"
5/1/2014,9,justinclift,London
4/1/2014,3,aaronadamsTO,Toronto
4/1/2014,2,Roguelazer,"San Francisco, CA"
4/1/2014,1,majksner,"Belgrade, Serbia"
4/1/2014,1,shelhamer,"Berkeley, CA, USA"
4/1/2014,1,opie4624,"San Mateo, CA"
4/1/2014,6,fly,Linodia
4/1/2014,7,sleinen,"Zurich, Switzerland"
4/1/2014,1,bomberstudios,"Madrid, Spain"
4/1/2014,1,neoascetic,"Vladivostok, Russia"
4/1/2014,2,Sharpie,"Portland, Oregon"
4/1/2014,6,sroberts,"Hershey, PA"
4/1/2014,1,bcbcarl,"Taipei City, Taiwan"
4/1/2014,1,res0nat0r,"Indianapolis, IN"
4/1/2014,1,jakesjews,Grand Rapids Michigan
4/1/2014,4,dorentus,"Shanghai, China"
4/1/2014,1,rayleyva,"San Gabriel, CA"
4/1/2014,1,mp607,Taiwan
4/1/2014,4,benjamincburns,"Christchurch, New Zealand"
4/1/2014,3,jayzes,Colorado
4/1/2014,26,henry0312,Japan
4/1/2014,1,ged,"Portland, OR"
4/1/2014,1,jeffreywildman,"Philadelphia, PA"
4/1/2014,1,tomafro,London
4/1/2014,1,eMxyzptlk,"Sunnyvale, CA"
4/1/2014,1,kwilczynski,"London, United Kingdom"
4/1/2014,3,brkcmd,Boston
4/1/2014,3,eugenejen,"New York City, U.S.A"
4/1/2014,3,theckman,"San Francisco, CA"
4/1/2014,3,sveinnfannar,"Reykjav��k, Iceland"
4/1/2014,2,sideshowcoder,Munich
4/1/2014,2,fernandotcl,"Stuttgart, Germany"
4/1/2014,5,xu-cheng,"Wuhan, China"
4/1/2014,1,dplarson,California
4/1/2014,1,JamesGuthrie,"Zurich, Switzerland"
4/1/2014,3,pooya,Toronto
4/1/2014,4,Strayer,Germany
4/1/2014,2,clarkema,"Hull, England"
4/1/2014,1,BlueM,"Hamburg, Germany"
4/1/2014,3,LoonyPandora,"London, UK"
4/1/2014,2,xiujunma,"Dalian, Liaoning, China"
4/1/2014,6,mattrobenolt,"San Francisco, CA"
4/1/2014,1,jayferd,"Berkeley, CA"
4/1/2014,7,alexeymuranov,Toulouse
4/1/2014,1,kashif,"Berlin, Germany"
4/1/2014,28,deftsp,China
4/1/2014,1,Wikepedia-Github,San Fransico
4/1/2014,2,ColinHebert,"Sydney, Australia"
4/1/2014,1,rfranco,S��o Paulo / Brasil
4/1/2014,1,liamstask,"Oakland, CA"
4/1/2014,3,tshpaper,fukuoka
4/1/2014,6,jingweno,Vancouver
4/1/2014,1,agborkowski,Pozna��
4/1/2014,2,georgemarshall,"San Diego, CA"
4/1/2014,1,icco,"London, UK"
4/1/2014,1,dpcasady,"Chicago, IL"
4/1/2014,1,rburhum,"San Francisco, CA"
4/1/2014,2,jaimeMF,Spain
4/1/2014,1,robsonpeixoto,"Salvador, Bahia, Brasil"
4/1/2014,2,twobutts,the moon
4/1/2014,5,nightscape,"Passau, Germany"
4/1/2014,16,cosmo0920,Japan
4/1/2014,1,dfinlay,San Diego
4/1/2014,6,fceller,Cologne
4/1/2014,1,industrie13,"Leipzig, Germany"
4/1/2014,1,andyli,Hong Kong
4/1/2014,5,jpbetz,"Mountain View, CA"
4/1/2014,3,jstasiak,"London, United Kingdom"
4/1/2014,1,mvidaurre,"Guadalajara, Mexico"
4/1/2014,2,cleversimon,Edmonton
4/1/2014,1,nevets801,United States
4/1/2014,8,fanquake,Australia
4/1/2014,34,sakra,"Linz, Austria"
4/1/2014,1,bfleischer,Germany
4/1/2014,1,acrogenesis,M��xico
4/1/2014,8,kylebgorman,"Portland, OR"
4/1/2014,3,jvshahid,"New York, USA"
4/1/2014,2,tell-k,TOKYO
4/1/2014,8,kmatzen,"Ithaca, NY"
4/1/2014,3,marcqualie,"North East, United Kingdom"
4/1/2014,6,myers,"Virginia, USA"
4/1/2014,13,enderson,"Arapiraca, AL, Brazil"
4/1/2014,3,joshleaves,"Paris, FR"
4/1/2014,2,josevalim,"Krak��w, Poland"
4/1/2014,1,wizonesolutions,Norway
4/1/2014,1,zonyitoo,"Guangzhou, Guangdong, China"
4/1/2014,1,bovi,������
4/1/2014,2,jzelinskie,"University Park, PA, USA"
4/1/2014,1,seanjreilly,"London, UK"
4/1/2014,1,kennonkwok,"Sunnyvale, CA"
4/1/2014,1,dstnbrkr,"New York City, NY"
4/1/2014,2,ranman,"New York, New York"
4/1/2014,1,dirk,"Charleston, SC"
4/1/2014,1,reaperhulk,Austin
4/1/2014,2,jamel,Moscow
4/1/2014,1,sorbits,Denmark
4/1/2014,1,tomeara,Baltimore
4/1/2014,2,samueljohn,Germany
4/1/2014,4,robotvert,Tokyo
4/1/2014,5,xingrz,"Canton, China"
4/1/2014,1,alexreg,"London, UK"
4/1/2014,1,ritksm,"Shanghai, China"
4/1/2014,2,finn,"Brooklyn, NY"
4/1/2014,7,tuxu,"Zurich, Switzerland"
4/1/2014,1,mikehale,"Holly Springs, NC"
4/1/2014,1,somekool,"Quebec city, Canada"
4/1/2014,1,peterneubauer,"Malm��, Sweden"
4/1/2014,11,kbrock,"Boston, MA"
4/1/2014,2,TheAlphaNerd,"Stanford, California"
4/1/2014,4,andreineculau,"Stockholm, Sweden"
4/1/2014,5,dhaley,"Lafayette, CO"
4/1/2014,22,dholm,Sweden
4/1/2014,2,sheenobu,"Atlanta, GA"
4/1/2014,2,cebor,Munich
4/1/2014,7,yuvadm,"Tel Aviv, Israel"
4/1/2014,2,atulitk,"Pittsburgh, PA"
4/1/2014,2,FooBarWidget,Earth
4/1/2014,1,rhysd,Japan
4/1/2014,2,dennmart,"Bay Area, California"
4/1/2014,1,gianlucaborello,San Francisco
4/1/2014,2,smarek,Prague
4/1/2014,1,astiob,"Riga, Latvia; Cambridge, the UK"
4/1/2014,2,dhess,"San Francisco, CA, USA"
4/1/2014,1,knutwalker,Germany
4/1/2014,2,therealprologic,Australia/Brisbane
4/1/2014,1,tlyng,Trondheim
4/1/2014,2,alfredh,Norway
4/1/2014,6,gvol,Utah
4/1/2014,1,sdorra,"Germany, Hildesheim"
4/1/2014,1,edporras,"Brooklyn, NY"
4/1/2014,1,waynegraham,Virginia
4/1/2014,4,cian,London
4/1/2014,2,NelsonMinar,"San Francisco, CA, USA"
4/1/2014,2,alebcay,"Cary, NC"
4/1/2014,1,lhagan,Seattle
4/1/2014,3,Cofyc,"Shanghai, China"
4/1/2014,1,chadcatlett,"Austin, TX"
4/1/2014,1,seanlinsley,"Dallas, Texas"
4/1/2014,6,toddboom,"New York City, NY"
4/1/2014,3,apakulov,"San Francisco, California"
4/1/2014,2,ssp,G��ttingen
4/1/2014,4,verbitan,England
4/1/2014,1,larryhynes,Ireland (the wet bit).
4/1/2014,1,slaskis,"Stockholm, Sweden"
4/1/2014,2,lemonzi,Barcelona
4/1/2014,6,crahan,Belgium
4/1/2014,3,jakewisse,"Charleston, SC"
4/1/2014,6,MartinDelille,"Lyon, France"
4/1/2014,2,commandtab,"Novato, CA"
4/1/2014,1,mnunberg,"Reno, NV, USA"
4/1/2014,2,base10,"Raleigh, NC"
4/1/2014,3,pmeinhardt,Berlin
4/1/2014,1,mthjones,Calgary
4/1/2014,2,tomy,"Seattle, WA, USA"
4/1/2014,1,mururu,Japan
4/1/2014,1,jasperla,.nl
4/1/2014,3,lembacon,"Beijing, China"
4/1/2014,2,englishm,"Grand Rapids, MI"
4/1/2014,1,filippog,home
4/1/2014,1,bbatsell,Austin
4/1/2014,2,funzoneq,The Netherlands
4/1/2014,2,crowding,Seattle
4/1/2014,1,wilmoore,Colorado
4/1/2014,1,prudhomm,Strasbourg
4/1/2014,1,pangratz,"localhost, linz, austria"
4/1/2014,1,tbonfort,"Toulouse, FR"
4/1/2014,1,rcavalcanti,Belgium
4/1/2014,1,juhagman,"Helsinki, Finland"
4/1/2014,2,methodmissing,"Funchal, Madeira, Portugal"
4/1/2014,3,ZachOrr,"Grand Blanc, MI"
4/1/2014,5,ghyde,"Provo, UT"
4/1/2014,1,apriendeau,"San Francisco, CA"
4/1/2014,5,koraktor,Germany
4/1/2014,1,ejohnstown,"Seattle, WA"
4/1/2014,4,zacstewart,"Atlanta, GA"
4/1/2014,8,haraldF,"Berlin, Germany"
4/1/2014,1,cjheath,Melbourne Australia
4/1/2014,1,nebhale,United Kingdom
4/1/2014,1,sferik,Berlin
4/1/2014,1,SteveClement,Luxembourg
4/1/2014,4,ahundt,Pittsburgh
4/1/2014,1,GithubCreator,San Fransico
4/1/2014,3,gordonmcshane,"Germantown, MD"
4/1/2014,2,dx7,Niter��i - Rio de Janeiro - Brazil
4/1/2014,2,acaudwell,New Zealand
4/1/2014,2,denji,"Ukraine, Kiev"
4/1/2014,2,eripa,Sweden
4/1/2014,1,anseljh,San Francisco / Palo Alto
4/1/2014,1,ivanoats,"Seattle, Washington, USA"
4/1/2014,1,SeanPONeil,"Ann Arbor, Michigan"
4/1/2014,1,jou,"Kreuzlingen, Switzerland"
4/1/2014,1,SaberUK,"England, United Kingdom"
4/1/2014,2,shelling,Taiwan
4/1/2014,6,joeploijens,"Maastricht, Netherlands"
4/1/2014,1,h12o,Tokyo Japan
4/1/2014,1,simonjgreen,"Tadley, UK"
4/1/2014,3,tekwiz,"Americus, GA"
4/1/2014,1,dturner-tw,New York City
4/1/2014,3,aeroevan,"Herndon, VA"
4/1/2014,4,rob,Connecticut
4/1/2014,1,ktheory,NYC
4/1/2014,2,chrisatkin,"San Francisco, California and York, United Kingdom"
4/1/2014,2,btd,"Russia, Tver"
4/1/2014,1,phaza,Norway
4/1/2014,2,blmarket,"Seoul, Korea"
4/1/2014,1,petere,Pennsylvania
4/1/2014,1,xenji,"Duesseldorf, Germany"
4/1/2014,1,saulshanabrook,"Amherst, MA"
4/1/2014,1,ablyler,"Ann Arbor, MI"
4/1/2014,1,stigi,Berlin / Germany
4/1/2014,1,sbl,Berlin
4/1/2014,2,fsouza,"Rio de Janeiro, Brazil"
4/1/2014,1,gawbul,United Kingdom
4/1/2014,1,sharkone,"Montreal, QC - Canada"
4/1/2014,2,JeanMertz,The Netherlands
4/1/2014,126,mikemcquaid,"Edinburgh, Scotland"
4/1/2014,4,shantanusharma,New York
4/1/2014,5,mnaberez,"San Francisco, CA"
4/1/2014,6,clemensg,"Innsbruck, Austria"
4/1/2014,138,AsherBond,San Francisco
4/1/2014,589,BrewTestBot,Positive Park Data Centre
4/1/2014,20,tareqak,Canada
4/1/2014,11,mathiasbynens,Belgium
4/1/2014,1,nulltask,"Tokyo, Japan"
4/1/2014,3,kvs,Denmark
4/1/2014,1,jjthrash,"Mebane, NC"
4/1/2014,4,atnnn,"Montreal, QC"
4/1/2014,1,nickhutchinson,London
4/1/2014,7,dbenamy,NY
4/1/2014,197,adamv,"Issaquah, WA"
4/1/2014,1,fjcaetano,"Rio de Janeiro, Brazil"
4/1/2014,365,jacknagel,"Fargo, ND"
4/1/2014,25,mistydemeo,"Vancouver, BC"
4/1/2014,18,juniorz,"Porto Alegre, Brazil"
4/1/2014,1,davidcelis,"Portland, OR"
4/1/2014,4,max-horvath,"Berlin, Germany"
4/1/2014,3,3Hren,Moscow
4/1/2014,36,nandub,"Marrero, LA"
4/1/2014,4,mainyaa,"Tokyo, JP"
4/1/2014,3,ProteusCortex,Greece
4/1/2014,1,Nyx0uf,Lyon
4/1/2014,1,wangqianfront,"Hangzhou, China"
4/1/2014,7,chrmoritz,"Dresden, Germany"
4/1/2014,1,jjasonclark,"Bothell, WA"
4/1/2014,2,someara,"Brooklyn, NY"
4/1/2014,76,asparagui,"Jefferson City, MO"
3/1/2014,1,aeroevan,"Herndon, VA"
3/1/2014,1,fran6co,"Buenos Aires, Argentina"
3/1/2014,34,tareqak,Canada
3/1/2014,1,bigwind,"Beijing,China"
3/1/2014,4,MartinDelille,"Lyon, France"
3/1/2014,1,jf,"Singapore, Singapore"
3/1/2014,3,spl,"Pretoria, South Africa"
3/1/2014,6,kovrov,"San Francisco Bay Area, CA"
3/1/2014,8,cian,London
3/1/2014,16,jaimeMF,Spain
3/1/2014,1,tongueroo,"San Franscisco, CA"
3/1/2014,1,mthjones,Canada
3/1/2014,1,junkw,"Tokyo, Japan"
3/1/2014,1,pekkanikander,Helsinki
3/1/2014,1,isao,California
3/1/2014,3,gijzelaerr,Amsterdam
3/1/2014,1,shageman,"Boulder, Colorado"
3/1/2014,2,mnaberez,"San Francisco, CA"
3/1/2014,7,sharkone,"Montreal, QC - Canada"
3/1/2014,1,aaronsnoswell,"Brisbane, Australia"
3/1/2014,1,billmoritz,New Jersey
3/1/2014,3,jtai,San Francisco Bay Area
3/1/2014,1,sdorra,"Germany, Hildesheim"
3/1/2014,3,eradman,"Endicott, NY"
3/1/2014,1,dmotles,"Seattle, WA"
3/1/2014,3,gsong,"SF, CA"
3/1/2014,1,bryankennedy,"Saint Paul, MN"
3/1/2014,1,jamesgoodhouse,"Portland, OR"
3/1/2014,1,DennisOSRM,"Everywhere, virtually"
3/1/2014,2,freeyoung,"Beijing, China"
3/1/2014,1,nickrobison,"Seattle, WA"
3/1/2014,3,hile,Helsinki
3/1/2014,1,gabebw,"Boston, MA"
3/1/2014,7,bayandin,"Russia, Moscow"
3/1/2014,4,cardmagic,"Portland, OR"
3/1/2014,2,hivehand,"Campbell, CA"
3/1/2014,1,rhunter,"Melbourne, Australia"
3/1/2014,2,iainbeeston,London
3/1/2014,177,adamv,"Issaquah, WA"
3/1/2014,2,ColinHebert,"Sydney, Australia"
3/1/2014,1,chriskau,"Silicon Valley, CA"
3/1/2014,5,plumbojumbo,Berlin
3/1/2014,2,jamel,Moscow
3/1/2014,1,neilco,"Llanberis, UK"
3/1/2014,3,res0nat0r,"Indianapolis, IN"
3/1/2014,4,fceller,Cologne
3/1/2014,3,mikehale,"Holly Springs, NC"
3/1/2014,8,eugenejen,"New York City, U.S.A"
3/1/2014,1,ashmckenzie,"Geelong, Victoria, Australia"
3/1/2014,4,davvid,Los Angeles
3/1/2014,6,brkcmd,Boston
3/1/2014,1,dhaley,"Lafayette, CO"
3/1/2014,6,saulshanabrook,"Amherst, MA"
3/1/2014,2,viettienn,Singapore
3/1/2014,3,olekristensen,Copenhagen
3/1/2014,5,tshpaper,fukuoka
3/1/2014,6,wilmoore,Colorado
3/1/2014,9,xu-cheng,"Wuhan, China"
3/1/2014,1,jakesjews,Grand Rapids Michigan
3/1/2014,1,mtigas,"New York, NY"
3/1/2014,1,vdkhadke,"Bloomington, IN"
3/1/2014,2,leepa,"London, United Kingdom"
3/1/2014,1,barisbalic,"London, UK"
3/1/2014,1,mattprice,"Chattanooga, TN"
3/1/2014,11,FooBarWidget,Earth
3/1/2014,1,alexbarton,"Freiburg, Germany"
3/1/2014,1,mafulafunk,"Wiesbaden, Germany"
3/1/2014,3,spkane,"Portland, OR, USA"
3/1/2014,1,mdmalinowski,Austin TX
3/1/2014,1,icylord,Shenzhen
3/1/2014,1,gadomski,"Boulder, CO"
3/1/2014,1,prudhomm,Strasbourg
3/1/2014,1,Skalv,Saint Martin en Campagne
3/1/2014,1,xowenx,Wuhan China
3/1/2014,3,johnclaus,"Boulder, CO"
3/1/2014,1,ssp,G��ttingen
3/1/2014,3,mcs07,"Cambridge, UK"
3/1/2014,1,terencez127,San Francisco
3/1/2014,2,kidoman,"Bangalore, India"
3/1/2014,30,deftsp,China
3/1/2014,2,knutwalker,Germany
3/1/2014,1,svieira,"Alexandria, VA"
3/1/2014,2,cian,Dublin/Bristol
3/1/2014,2,rnelson,"Lincoln, NE, USA"
3/1/2014,20,dholm,Sweden
3/1/2014,16,Cofyc,"Shanghai, China"
3/1/2014,1,t3rm1n4l,Bangalore
3/1/2014,30,sakra,"Linz, Austria"
3/1/2014,1,projectileboy,USA
3/1/2014,2,jsjohnst,New York City
3/1/2014,3,thpham,"Lausanne, Switzerland"
3/1/2014,2,jonkessler,"Santa Barbara, CA"
3/1/2014,1,ged,"Portland, OR"
3/1/2014,2,gdetal,"Louvain-la-Neuve, Belgium"
3/1/2014,3,sideshowcoder,Munich
3/1/2014,1,caseywebdev,"Dallas, TX"
3/1/2014,20,hadronzoo,"Dallas, TX"
3/1/2014,2,lefou,"Leipzig, Germany"
3/1/2014,1,ndrake,Pittsburgh
3/1/2014,3,sjackman,"Vancouver, Canada"
3/1/2014,1,JakeWharton,"San Francisco, CA"
3/1/2014,1,yeled,London
3/1/2014,1,hannesmuehleisen,Amsterdam
3/1/2014,1,nox,"Paris, France"
3/1/2014,1,osaut,France
3/1/2014,3,sos4nt,"Bremen, Germany"
3/1/2014,2,mp607,Taiwan
3/1/2014,2,btd,"Russia, Tver"
3/1/2014,3,julienchauveau,"Vend��e, France"
3/1/2014,1,coreygo,"Seattle, WA"
3/1/2014,4,dhess,"San Francisco, CA, USA"
3/1/2014,3,bfleischer,Germany
3/1/2014,49,alexeymuranov,Toulouse
3/1/2014,2,junegunn,Seoul
3/1/2014,670,BrewTestBot,Positive Park Data Centre
3/1/2014,1,minrk,"Berkeley, CA"
3/1/2014,9,FabianM,"The Hague, Netherlands"
3/1/2014,271,mikemcquaid,"Edinburgh, Scotland"
3/1/2014,1,jonmorehouse,Los Angeles
3/1/2014,162,AsherBond,San Francisco
3/1/2014,5,Smolations,"Boulder, CO"
3/1/2014,11,crahan,Belgium
3/1/2014,15,henry0312,Japan
3/1/2014,1,alerque,"��zmir, T��rkiye"
3/1/2014,2,pote,"Montevideo, Uruguay"
3/1/2014,2,chadcatlett,"Austin, TX"
3/1/2014,10,chrmoritz,"Dresden, Germany"
3/1/2014,1,ntamas,"Molde, Norway"
3/1/2014,3,shantanusharma,New York
3/1/2014,7,chevex,"Pleasant Grove, UT"
3/1/2014,4,jvshahid,"New York, USA"
3/1/2014,13,marnen,"Somerville, MA, US"
3/1/2014,56,asparagui,"Jefferson City, MO"
3/1/2014,1,gregimba,"bellingham,WA"
3/1/2014,2,kadwanev,"New York, NY"
3/1/2014,1,svenax,"Gothenburg, Sweden"
3/1/2014,32,mistydemeo,"Vancouver, BC"
3/1/2014,1,kvs,Denmark
3/1/2014,2,paleozogt,"Boulder, CO"
